uniprot	unigene	gene	index	order
CD006_HUMAN	LINC01587	LINC01587	13891	0
CF97D_HUMAN	C17orf105	C17orf105	2549	1
CD017_HUMAN	C4orf17	C4orf17	2816	0
CCZ1_HUMAN	CCZ1	CCZ1	3590	0
CENPN_HUMAN	CENPN	CENPN	3975	0
CFC1_HUMAN	CFC1	CFC1	4075	0
CELF5_HUMAN	CELF5	CELF5	3948	0
CDN2D_HUMAN	CDKN2D	CDKN2D	3843	0
CD20_HUMAN	MS4A1	MS4A1	33715	0
CHPF2_HUMAN	CHPF2	CHPF2	4207	0
CCNL1_HUMAN	CCNL1	CCNL1	3535	0
CENL1_HUMAN	CENPVP1	CENPVP1	3984	1
CN028_HUMAN	C14orf28	C14orf28	2495	0
CK086_HUMAN	C11orf86	C11orf86	2449	0
CK5P3_HUMAN	CDK5RAP3	CDK5RAP3	3818	0
CDC42_HUMAN	CDC42	CDC42	3720	0
CLH2_HUMAN	CLTCL1	CLTCL1	4486	0
CO062_HUMAN	C15orf62	C15orf62	2519	0
CLM2_HUMAN	CD300E	CD300E	3634	0
CPPED_HUMAN	CPPED1	CPPED1	4864	0
CR032_HUMAN	C18orf32	C18orf32	2578	0
CR021_HUMAN	C18orf21	C18orf21	2576	0
CP2A7_HUMAN	CYP2A7	CYP2A7	5402	0
CREL2_HUMAN	CRELD2	CRELD2	4918	0
COPA_HUMAN	COPA	COPA	4711	0
4EBP1_HUMAN	EIF4EBP1	EIF4EBP1	6827	0
ACL7A_HUMAN	ACTL7A	ACTL7A	286	0
ACHA_HUMAN	CHRNA1	CHRNA1	4223	0
5HT6R_HUMAN	HTR6	HTR6	10786	0
ACL7B_HUMAN	ACTL7B	ACTL7B	287	0
AB1IP_HUMAN	APBB1IP	APBB1IP	1103	0
AKP8L_HUMAN	AKAP8L	AKAP8L	681	0
AIFM3_HUMAN	AIFM3	AIFM3	629	0
ALX3_HUMAN	ALX3	ALX3	823	0
AKIB1_HUMAN	ANKIB1	ANKIB1	909	0
ALX1_HUMAN	ALX1	ALX1	822	0
ADIRF_HUMAN	ADIRF	ADIRF	485	0
ADDB_HUMAN	ADD2	ADD2	428	0
ACTL8_HUMAN	ACTL8	ACTL8	288	0
ADCY4_HUMAN	ADCY4	ADCY4	419	0
ADCK2_HUMAN	ADCK2	ADCK2	410	0
AEN_HUMAN	AEN	AEN	524	0
ACTT3_HUMAN	ACTRT3	ACTRT3	319	0
AP3D1_HUMAN	AP3D1	AP3D1	1084	0
ANR52_HUMAN	ANKRD52	ANKRD52	990	0
AN32B_HUMAN	ANP32B	ANP32B	1029	0
AR6P1_HUMAN	ARL6IP1	ARL6IP1	1374	0
ARHGP_HUMAN	ARHGEF25	ARHGEF25	1301	0
ARLY_HUMAN	ASL	ASL	1513	0
ANS4B_HUMAN	ANKS4B	ANKS4B	1009	0
ANX10_HUMAN	ANXA10	ANXA10	1042	0
ANGE2_HUMAN	ANGEL2	ANGEL2	885	0
ANTR2_HUMAN	ANTXR2	ANTXR2	1038	0
ANKL2_HUMAN	ANKLE2	ANKLE2	912	0
ARY1_HUMAN	NAT1	NAT1	34335	0
ASB15_HUMAN	ASB15	ASB15	1477	0
AT5F1_HUMAN	ATP5F1	ATP5F1	1677	1
ASPH1_HUMAN	ASPHD1	ASPHD1	1530	0
ATAD1_HUMAN	ATAD1	ATAD1	1562	0
CI014_HUMAN	LINC00032	LINC00032	13006	0
ARRB1_HUMAN	ARRB1	ARRB1	1431	0
ARMC3_HUMAN	ARMC3	ARMC3	1390	0
ARMC9_HUMAN	ARMC9	ARMC9	1398	0
ARSF_HUMAN	ARSF	ARSF	1446	0
ARMX1_HUMAN	ARMCX1	ARMCX1	1399	0
CNST_HUMAN	CNST	CNST	4586	0
ATPF2_HUMAN	ATPAF2	ATPAF2	1791	0
ATX2L_HUMAN	ATXN2L	ATXN2L	1803	0
ATX7_HUMAN	ATXN7	ATXN7	1806	0
CLC2A_HUMAN	CLEC2A	CLEC2A	4409	0
AXA2L_HUMAN	ANXA2P2	ANXA2P2	1047	0
AXIN1_HUMAN	AXIN1	AXIN1	1834	0
CLC3A_HUMAN	CLEC3A	CLEC3A	4413	0
CLC4A_HUMAN	CLEC4A	CLEC4A	4415	0
AURKC_HUMAN	AURKC	AURKC	1821	0
BARH1_HUMAN	BARHL1	BARHL1	1929	0
BTBD3_HUMAN	BTBD3	BTBD3	2322	0
BTNL2_HUMAN	BTNL2	BTNL2	2371	0
BRCC3_HUMAN	BRCC3	BRCC3	2249	0
BRMS1_HUMAN	BRMS1	BRMS1	2286	0
BRE1A_HUMAN	RNF20	RNF20	40118	0
BRI3_HUMAN	BRI3	BRI3	2271	0
BIRC8_HUMAN	BIRC8	BIRC8	2099	0
BSSP4_HUMAN	PRSS22	PRSS22	38350	0
BIG1_HUMAN	ARFGEF1	ARFGEF1	1229	0
BAG6_HUMAN	BAG6	BAG6	1904	0
CB068_HUMAN	C2orf68	C2orf68	2771	0
CCD13_HUMAN	CCDC13	CCDC13	3322	0
CB052_HUMAN	LINC00471	LINC00471	13184	0
CC50A_HUMAN	TMEM30A	TMEM30A	46701	0
CCD89_HUMAN	CCDC89	CCDC89	3454	0
CC71L_HUMAN	CCDC71L	CCDC71L	3432	0
CBPA4_HUMAN	CPA4	CPA4	4828	0
CAP7_HUMAN	AZU1	AZU1	1843	0
CD048_HUMAN	C4orf48	C4orf48	2829	0
CHIP_HUMAN	STUB1	STUB1	45497	0
CERK1_HUMAN	CERK	CERK	4029	0
CD151_HUMAN	CD151	CD151	3595	0
CGB1_HUMAN	CGB1	CGB1	4103	0
CEAM6_HUMAN	CEACAM6	CEACAM6	3906	0
CELA1_HUMAN	CELA1	CELA1	3937	0
CEL3A_HUMAN	CELA3A	CELA3A	3940	0
CINP_HUMAN	CINP	CINP	4306	0
CL004_HUMAN	C12orf4	C12orf4	2460	0
CJ067_HUMAN	C10orf67	C10orf67	2411	0
COBL1_HUMAN	COBLL1	COBLL1	4623	0
CJ082_HUMAN	C10orf82	C10orf82	2415	0
CLSPN_HUMAN	CLSPN	CLSPN	4478	0
CRX_HUMAN	CRX	CRX	4965	0
ABCD4_HUMAN	ABCD4	ABCD4	95	0
3BP1_HUMAN	SH3BP1	SH3BP1	43375	0
A4AS1_HUMAN	ADAMTSL4-AS1	ADAMTSL4-AS1	398	0
4EBP2_HUMAN	EIF4EBP2	EIF4EBP2	6829	0
AAKB2_HUMAN	PRKAB2	PRKAB2	38154	0
AA1R_HUMAN	ADORA1	ADORA1	494	0
AMN1_HUMAN	AMN1	AMN1	851	0
AL4A1_HUMAN	ALDH4A1	ALDH4A1	744	0
AKAI1_HUMAN	C18orf42	C18orf42	2579	1
AHNK_HUMAN	AHNAK	AHNAK	614	0
AGRD1_HUMAN	ADGRD1	ADGRD1	439	0
ACSL4_HUMAN	ACSL4	ACSL4	228	0
AGAP6_HUMAN	AGAP6	AGAP6	551	0
AGRG4_HUMAN	ADGRG4	ADGRG4	456	0
AGRL2_HUMAN	ADGRL2	ADGRL2	461	0
ADAP1_HUMAN	ADAP1	ADAP1	400	0
ARAS1_HUMAN	ARHGAP5-AS1	ARHGAP5-AS1	1283	0
ANR39_HUMAN	ANKRD39	ANKRD39	981	0
AN20B_HUMAN	ANKRD20A8P	ANKRD20A8P	946	0
AQP9_HUMAN	AQP9	AQP9	1199	0
AP2C_HUMAN	TFAP2C	TFAP2C	46211	0
ARHG6_HUMAN	ARHGEF6	ARHGEF6	1317	0
APLP1_HUMAN	APLP1	APLP1	1127	0
ANS1B_HUMAN	ANKS1B	ANKS1B	1007	0
AQP2_HUMAN	AQP2	AQP2	1187	0
AMRP_HUMAN	LRPAP1	LRPAP1	30450	0
APOA4_HUMAN	APOA4	APOA4	1134	0
ANX11_HUMAN	ANXA11	ANXA11	1043	0
AMPN_HUMAN	ANPEP	ANPEP	1036	0
ANKR2_HUMAN	ANKRD2	ANKRD2	931	0
CC036_HUMAN	C3orf36	C3orf36	2797	0
CC106_HUMAN	CCDC106	CCDC106	3301	0
CCD61_HUMAN	CCDC61	CCDC61	3419	0
CC146_HUMAN	CCDC146	CCDC146	3340	0
CA185_HUMAN	C1orf185	C1orf185	2674	0
CA2D3_HUMAN	CACNA2D3	CACNA2D3	3028	0
CAPS2_HUMAN	CADPS2	CADPS2	3058	0
CA200_HUMAN	PIK3CD-AS1	PIK3CD-AS1	37317	0
C1TM_HUMAN	MTHFD1L	MTHFD1L	33836	0
CAC1D_HUMAN	CACNA1D	CACNA1D	3018	0
C1R_HUMAN	C1R	C1R	2643	0
CBPM_HUMAN	CPM	CPM	4849	0
CA052_HUMAN	C1orf52	C1orf52	2694	0
CAHD1_HUMAN	CACHD1	CACHD1	3009	0
C56D2_HUMAN	CYB561D2	CYB561D2	5306	0
CADH8_HUMAN	CDH8	CDH8	3781	0
C1GLC_HUMAN	C1GALT1C1	C1GALT1C1	2620	0
CD80_HUMAN	CD80	CD80	3675	0
CE162_HUMAN	CEP162	CEP162	3995	0
CCZ1B_HUMAN	CCZ1B	CCZ1B	3591	0
CD5_HUMAN	CD5	CD5	3658	0
CENPF_HUMAN	CENPF	CENPF	3967	0
CENPO_HUMAN	CENPO	CENPO	3976	0
CE112_HUMAN	CEP112	CEP112	3989	0
CGB7_HUMAN	CGB7	CGB7	4106	0
CHFR_HUMAN	CHFR	CHFR	4164	0
CD19_HUMAN	CD19	CD19	3604	0
CHIO_HUMAN	CHN2	CHN2	4199	0
CENPP_HUMAN	CENPP	CENPP	3977	0
CHD5_HUMAN	CHD5	CHD5	4152	0
CD20B_HUMAN	CDC20B	CDC20B	3702	0
CF100_HUMAN	LINC01556	LINC01556	13865	0
CHAD_HUMAN	CHAD	CHAD	4116	0
CEIP2_HUMAN	TMEM2	TMEM2	46624	2
CDIP1_HUMAN	CDIP1	CDIP1	3788	0
CHP2_HUMAN	CHP2	CHP2	4205	0
CCRL2_HUMAN	CCRL2	CCRL2	3560	0
CK072_HUMAN	C11orf72	C11orf72	2443	0
CKAP5_HUMAN	CKAP5	CKAP5	4329	0
CL12B_HUMAN	CLEC12B	CLEC12B	4399	0
CL042_HUMAN	C12orf42	C12orf42	2462	0
CJ055_HUMAN	C10orf55	C10orf55	2409	0
CL060_HUMAN	C12orf60	C12orf60	2471	0
CO005_HUMAN	LINC00597	LINC00597	13260	0
CI131_HUMAN	C9orf131	C9orf131	2939	0
CNOT8_HUMAN	CNOT8	CNOT8	4576	0
CO3_HUMAN	C3	C3	2786	0
CLCN4_HUMAN	CLCN4	CLCN4	4362	0
CO4A4_HUMAN	COL4A4	COL4A4	4669	0
CI139_HUMAN	C9orf139	C9orf139	2942	1
CI114_HUMAN	C9orf114	C9orf114	2935	1
DPYD_HUMAN	DPYD	DPYD	6274	0
CNPY3_HUMAN	CNPY3	CNPY3	4581	0
DPYL1_HUMAN	CRMP1	CRMP1	4944	0
DOHH_HUMAN	DOHH	DOHH	6194	0
DTX2_HUMAN	DTX2	DTX2	6348	0
CNT3B_HUMAN	CNTNAP3B	CNTNAP3B	4604	0
DPYL4_HUMAN	DPYSL4	DPYSL4	6280	0
CO9A2_HUMAN	COL9A2	COL9A2	4687	0
DPYL5_HUMAN	DPYSL5	DPYSL5	6281	0
DPYS_HUMAN	DPYS	DPYS	6277	0
DQB2_HUMAN	HLA-DQB2	HLA-DQB2	10091	0
CNTN2_HUMAN	CNTN2	CNTN2	4594	0
CLC4K_HUMAN	CD207	CD207	3614	0
DQX1_HUMAN	DQX1	DQX1	6282	0
DTX4_HUMAN	DTX4	DTX4	6352	0
CNTP4_HUMAN	CNTNAP4	CNTNAP4	4611	0
CNTP5_HUMAN	CNTNAP5	CNTNAP5	4612	0
CNTRB_HUMAN	CNTROB	CNTROB	4614	0
CNTRL_HUMAN	CNTRL	CNTRL	4613	0
DR4L1_HUMAN	DHRS4L1	DHRS4L1	5873	0
DPP10_HUMAN	DPP10	DPP10	6228	0
DR4L2_HUMAN	DHRS4L2	DHRS4L2	5874	0
DPP2_HUMAN	DPP7	DPP7	6236	0
DU4L2_HUMAN	DUX4L2	DUX4L2	6413	0
DPP3_HUMAN	DPP3	DPP3	6231	0
DU4L3_HUMAN	DUX4L3	DUX4L3	6422	0
DU4L4_HUMAN	DUX4L4	DUX4L4	6423	0
DU4L5_HUMAN	DUX4L5	DUX4L5	6424	0
DU4L6_HUMAN	DUX4L6	DUX4L6	6425	0
DU4L7_HUMAN	DUX4L7	DUX4L7	6426	0
DPP4_HUMAN	DPP4	DPP4	6234	0
CRACD_HUMAN	KIAA1211	KIAA1211	12115	2
CRAS1_HUMAN	CRYM-AS1	CRYM-AS1	4989	0
COMD4_HUMAN	COMMD4	COMMD4	4702	0
CSH1_HUMAN	CSH1	CSH1	5014	0
DTBP1_HUMAN	DTNBP1	DTNBP1	6344	0
COMD8_HUMAN	COMMD8	COMMD8	4706	0
DTD1_HUMAN	DTD1	DTD1	6338	0
DTD2_HUMAN	DTD2	DTD2	6339	0
DUOX1_HUMAN	DUOX1	DUOX1	6354	0
DUOX2_HUMAN	DUOX2	DUOX2	6355	0
CRBB2_HUMAN	CRYBB2	CRYBB2	4974	0
CRBG1_HUMAN	AIM1	AIM1	631	1
CP087_HUMAN	C16orf87	C16orf87	2537	0
CQ064_HUMAN	C17orf64	C17orf64	2560	0
CR3L4_HUMAN	CREB3L4	CREB3L4	4909	0
CSMD1_HUMAN	CSMD1	CSMD1	5018	0
COMA1_HUMAN	COL22A1	COL22A1	4654	0
CRLF2_HUMAN	CRLF2	CRLF2	4941	0
CRGB_HUMAN	CRYGB	CRYGB	4979	0
CROL1_HUMAN	CROCCP2	CROCCP2	4950	0
CP2W1_HUMAN	CYP2W1	CYP2W1	5427	0
COFA1_HUMAN	COL15A1	COL15A1	4643	0
CX7A2_HUMAN	COX7A2	COX7A2	4811	0
CXCL6_HUMAN	CXCL6	CXCL6	5273	0
CYH4_HUMAN	CYTH4	CYTH4	5480	0
CTRO_HUMAN	CIT	CIT	4320	0
CTDSL_HUMAN	CTDSPL	CTDSPL	5166	0
CWC15_HUMAN	CWC15	CWC15	5248	0
ABCA7_HUMAN	ABCA7	ABCA7	56	0
3MG_HUMAN	MPG	MPG	33455	0
ABCA9_HUMAN	ABCA9	ABCA9	58	0
ABCB7_HUMAN	ABCB7	ABCB7	69	0
A20A1_HUMAN	ANKRD20A1	ANKRD20A1	932	0
A2GL_HUMAN	LRG1	LRG1	30426	0
ACD11_HUMAN	ACAD11	ACAD11	160	0
AKP13_HUMAN	AKAP13	AKAP13	670	0
ACH10_HUMAN	CHRNA10	CHRNA10	4224	0
AIF1_HUMAN	AIF1	AIF1	624	0
AIDA_HUMAN	AIDA	AIDA	623	0
AKAP5_HUMAN	AKAP5	AKAP5	677	0
AGRF3_HUMAN	ADGRF3	ADGRF3	448	0
AFG1L_HUMAN	LACE1	LACE1	12712	2
ADA15_HUMAN	ADAM15	ADAM15	340	0
ALKB5_HUMAN	ALKBH5	ALKBH5	790	0
AG10B_HUMAN	ALG10B	ALG10B	761	0
ACTC_HUMAN	ACTC1	ACTC1	260	0
ADT3_HUMAN	SLC25A6	SLC25A6	43746	0
AF1L1_HUMAN	AFAP1L1	AFAP1L1	528	0
AF1Q_HUMAN	MLLT11	MLLT11	33332	0
ANR35_HUMAN	ANKRD35	ANKRD35	973	0
ANR12_HUMAN	ANKRD12	ANKRD12	919	0
ARI4A_HUMAN	ARID4A	ARID4A	1328	0
APC4_HUMAN	ANAPC4	ANAPC4	880	0
ARHG7_HUMAN	ARHGEF7	ARHGEF7	1318	0
AP1G2_HUMAN	AP1G2	AP1G2	1071	0
ARHL1_HUMAN	ADPRHL1	ADPRHL1	503	0
AQP1_HUMAN	AQP1	AQP1	1182	0
APOF_HUMAN	APOF	APOF	1157	0
AMPQ_HUMAN	LVRN	LVRN	30630	0
ANKR9_HUMAN	ANKRD9	ANKRD9	1005	0
ATF5_HUMAN	ATF5	ATF5	1582	0
ANXA4_HUMAN	ANXA4	ANXA4	1051	0
ANKR1_HUMAN	ANKRD1	ANKRD1	916	0
ASTER_HUMAN	WDR83OS	WDR83OS	49020	0
ASTRA_HUMAN	GRAMD1A	GRAMD1A	9379	0
ASCC2_HUMAN	ASCC2	ASCC2	1492	0
AT131_HUMAN	ATP13A1	ATP13A1	1630	0
ASB2_HUMAN	ASB2	ASB2	1482	0
ASB1_HUMAN	ASB1	ASB1	1471	0
AT1B4_HUMAN	ATP1B4	ATP1B4	1647	0
ATG4C_HUMAN	ATG4C	ATG4C	1603	0
CLD24_HUMAN	CLDN24	CLDN24	4385	0
ATP4A_HUMAN	ATP4A	ATP4A	1659	0
ATL5_HUMAN	ADAMTSL5	ADAMTSL5	399	0
AVL9_HUMAN	AVL9	AVL9	1825	0
ATL3_HUMAN	ADAMTSL3	ADAMTSL3	396	0
BTBDB_HUMAN	BTBD11	BTBD11	2316	0
BTD_HUMAN	BTD	BTD	2331	0
BRDOS_HUMAN	LINC00094	LINC00094	13013	1
BATF3_HUMAN	BATF3	BATF3	1937	0
BGAT_HUMAN	ABO	ABO	147	0
BROX_HUMAN	BROX	BROX	2288	0
BEND3_HUMAN	BEND3	BEND3	2042	0
BID_HUMAN	BID	BID	2085	0
BOLA1_HUMAN	BOLA1	BOLA1	2209	0
BOLA3_HUMAN	BOLA3	BOLA3	2213	0
B2CL2_HUMAN	BCL2L2	BCL2L2	1996	0
BGLR_HUMAN	GUSB	GUSB	9595	0
CALY_HUMAN	CALY	CALY	3093	0
CCD43_HUMAN	CCDC43	CCDC43	3404	0
CASC3_HUMAN	CASC3	CASC3	3188	0
CASP6_HUMAN	CASP6	CASP6	3212	0
CASP2_HUMAN	CASP2	CASP2	3207	0
CAV3_HUMAN	CAV3	CAV3	3237	0
CASL_HUMAN	NEDD9	NEDD9	34583	0
CCD97_HUMAN	CCDC97	CCDC97	3463	0
CAN2_HUMAN	CAPN2	CAPN2	3135	0
CAPAM_HUMAN	PCIF1	PCIF1	36824	0
CBPA5_HUMAN	CPA5	CPA5	4829	0
CAC1I_HUMAN	CACNA1I	CACNA1I	3024	0
CAD16_HUMAN	CDH16	CDH16	3766	0
C1QA_HUMAN	C1QA	C1QA	2621	0
CHCH2_HUMAN	CHCHD2	CHCHD2	4124	0
CHD6_HUMAN	CHD6	CHD6	4153	0
CETN3_HUMAN	CETN3	CETN3	4049	0
CEFIP_HUMAN	C10orf71	C10orf71	2412	1
CEP68_HUMAN	CEP68	CEP68	4014	0
CF141_HUMAN	C6orf141	C6orf141	2866	0
CEP83_HUMAN	CEP83	CEP83	4019	0
CENP1_HUMAN	CENPBD1	CENPBD1	3962	0
CDKL5_HUMAN	CDKL5	CDKL5	3829	0
CHSTD_HUMAN	CHST13	CHST13	4243	0
CNGA1_HUMAN	CNGA1	CNGA1	4531	0
CL050_HUMAN	C12orf50	C12orf50	2467	0
CP131_HUMAN	CEP131	CEP131	3992	0
CQ051_HUMAN	C17orf51	C17orf51	2555	1
CSN3_HUMAN	COPS3	COPS3	4720	0
CSN1_HUMAN	GPS1	GPS1	9360	0
CREB1_HUMAN	CREB1	CREB1	4904	0
CSF2_HUMAN	CSF2	CSF2	5006	0
CP2S1_HUMAN	CYP2S1	CYP2S1	5423	0
COPZ2_HUMAN	COPZ2	COPZ2	4731	0
CX049_HUMAN	CXorf49B	CXorf49B	5294	1
CYTSA_HUMAN	SPECC1L	SPECC1L	45025	0
CYTSB_HUMAN	SPECC1	SPECC1	45024	0
CTGE6_HUMAN	CTAGE6	CTAGE6	5128	0
DEF4_HUMAN	DEFA4	DEFA4	5730	0
DACT1_HUMAN	DACT1	DACT1	5495	0
DB125_HUMAN	DEFB125	DEFB125	5769	0
DJC14_HUMAN	DNAJC14	DNAJC14	6078	0
DNLI1_HUMAN	LIG1	LIG1	12961	0
DKK1_HUMAN	DKK1	DKK1	5948	0
DLGP2_HUMAN	DLGAP2	DLGAP2	5979	0
DLL4_HUMAN	DLL4	DLL4	5990	0
ABCAA_HUMAN	ABCA10	ABCA10	46	0
ABCC8_HUMAN	ABCC8	ABCC8	85	0
ACM3_HUMAN	CHRM3	CHRM3	4218	0
ACO12_HUMAN	ACOT12	ACOT12	200	0
ACACB_HUMAN	ACACB	ACACB	158	0
ACO13_HUMAN	ACOT13	ACOT13	201	0
ACADS_HUMAN	ACADS	ACADS	165	0
ACOX1_HUMAN	ACOX1	ACOX1	208	0
ACOX3_HUMAN	ACOX3	ACOX3	210	0
AA3R_HUMAN	ADORA3	ADORA3	499	0
ACHA2_HUMAN	CHRNA2	CHRNA2	4225	0
5NT3B_HUMAN	NT5C3B	NT5C3B	35191	0
ABC3C_HUMAN	APOBEC3C	APOBEC3C	1142	0
ACM1_HUMAN	CHRM1	CHRM1	4216	0
AICDA_HUMAN	AICDA	AICDA	622	0
AGRV1_HUMAN	ADGRV1	ADGRV1	465	0
AIRE_HUMAN	AIRE	AIRE	640	0
AMOL2_HUMAN	AMOTL2	AMOTL2	854	0
AINX_HUMAN	INA	INA	11518	0
AGAP3_HUMAN	AGAP3	AGAP3	548	0
ADAP2_HUMAN	ADAP2	ADAP2	401	0
ARL2_HUMAN	ARL2	ARL2	1348	0
ANM1_HUMAN	PRMT1	PRMT1	38213	0
ARL11_HUMAN	ARL11	ARL11	1338	0
ARHG4_HUMAN	ARHGEF4	ARHGEF4	1314	0
ATF7_HUMAN	ATF7	ATF7	1585	0
ATF6B_HUMAN	ATF6B	ATF6B	1584	0
ASM_HUMAN	SMPD1	SMPD1	44172	0
ARNT2_HUMAN	ARNT2	ARNT2	1410	0
ATD3A_HUMAN	ATAD3A	ATAD3A	1565	0
ARRB2_HUMAN	ARRB2	ARRB2	1432	0
ARMC2_HUMAN	ARMC2	ARMC2	1388	0
ARSG_HUMAN	ARSG	ARSG	1448	0
ARM10_HUMAN	ARMC10	ARMC10	1385	0
ARMC8_HUMAN	ARMC8	ARMC8	1396	0
ARMX2_HUMAN	ARMCX2	ARMCX2	1400	0
ARPC3_HUMAN	ARPC3	ARPC3	1417	0
ARMX3_HUMAN	ARMCX3	ARMCX3	1401	0
ARPC2_HUMAN	ARPC2	ARPC2	1416	0
CLASR_HUMAN	CLASRP	CLASRP	4350	0
CLC10_HUMAN	CLEC10A	CLEC10A	4396	0
ATP7A_HUMAN	ATP7A	ATP7A	1774	0
BRCA1_HUMAN	BRCA1	BRCA1	2246	0
BRDT_HUMAN	BRDT	BRDT	2264	0
BRD2_HUMAN	BRD2	BRD2	2252	0
BBS10_HUMAN	BBS10	BBS10	1948	0
BI2L1_HUMAN	BAIAP2L1	BAIAP2L1	1910	0
BHE41_HUMAN	BHLHE41	BHLHE41	2077	0
BOREA_HUMAN	CDCA8	CDCA8	3753	0
BOP1_HUMAN	BOP1	BOP1	2218	0
B3GN4_HUMAN	B3GNT4	B3GNT4	1863	0
CAV2_HUMAN	CAV2	CAV2	3236	0
CC038_HUMAN	C3orf38	C3orf38	2798	0
CC107_HUMAN	CCDC107	CCDC107	3302	0
CB073_HUMAN	C2orf73	C2orf73	2776	0
CC018_HUMAN	C3orf18	C3orf18	2791	0
CASP9_HUMAN	CASP9	CASP9	3216	0
CCDC3_HUMAN	CCDC3	CCDC3	3391	0
CAN10_HUMAN	CAPN10	CAPN10	3128	0
CASQ1_HUMAN	CASQ1	CASQ1	3217	0
CC127_HUMAN	CCDC127	CCDC127	3320	0
CC14B_HUMAN	CDC14B	CDC14B	3697	0
CC105_HUMAN	CCDC105	CCDC105	3300	0
C1GLT_HUMAN	C1GALT1	C1GALT1	2619	0
CA054_HUMAN	C1orf54	C1orf54	2696	0
CE034_HUMAN	C5orf34	C5orf34	2841	0
CDX4_HUMAN	CDX4	CDX4	3868	0
CD5L_HUMAN	CD5L	CD5L	3664	0
CEA21_HUMAN	CEACAM21	CEACAM21	3901	0
CHM2B_HUMAN	CHMP2B	CHMP2B	4189	0
CEAM4_HUMAN	CEACAM4	CEACAM4	3904	0
CETN1_HUMAN	CETN1	CETN1	4047	0
CEP43_HUMAN	FGFR1OP	FGFR1OP	8051	1
CF163_HUMAN	C6orf163	C6orf163	2868	0
CCR10_HUMAN	CCR10	CCR10	3549	0
CD244_HUMAN	CD244	CD244	3619	0
CN023_HUMAN	LINC01551	LINC01551	13860	0
CDK6_HUMAN	CDK6	CDK6	3819	0
CMC1_HUMAN	SLC25A12	SLC25A12	43667	0
CLIC6_HUMAN	CLIC6	CLIC6	4439	0
CKLF1_HUMAN	CMTM1	CMTM1	4513	0
CIR1_HUMAN	CIR1	CIR1	4308	0
CNKR1_HUMAN	CNKSR1	CNKSR1	4541	0
CJ062_HUMAN	C10orf62	C10orf62	2410	0
CLMN_HUMAN	CLMN	CLMN	4455	0
CSAD_HUMAN	CSAD	CSAD	4995	0
CQ054_HUMAN	LINC00469	LINC00469	13182	0
CPNE4_HUMAN	CPNE4	CPNE4	4855	0
CQ10B_HUMAN	COQ10B	COQ10B	4733	0
COL10_HUMAN	COLEC10	COLEC10	4691	0
CR3L1_HUMAN	CREB3L1	CREB3L1	4906	0
CQ091_HUMAN	MIR22HG	MIR22HG	31688	0
CQ100_HUMAN	C17orf100	C17orf100	2546	0
CRIP3_HUMAN	CRIP3	CRIP3	4930	0
CRK_HUMAN	CRK	CRK	4938	0
CRERF_HUMAN	CREBRF	CREBRF	4913	0
CS025_HUMAN	C19orf25	C19orf25	2588	0
COT2_HUMAN	NR2F2	NR2F2	35102	0
CXA10_HUMAN	GJA10	GJA10	8913	0
CYTB_HUMAN	CSTB	CSTB	5078	0
ADA1D_HUMAN	ADRA1D	ADRA1D	508	0
ADCY5_HUMAN	ADCY5	ADCY5	420	0
ARL16_HUMAN	ARL16	ARL16	1345	0
ANO8_HUMAN	ANO8	ANO8	1024	0
APLP2_HUMAN	APLP2	APLP2	1128	0
APOM_HUMAN	APOM	APOM	1166	0
APOL4_HUMAN	APOL4	APOL4	1162	0
AMPE_HUMAN	ENPEP	ENPEP	6977	0
ASNS_HUMAN	ASNS	ASNS	1519	0
ANKMT_HUMAN	FAM173A	FAM173A	7453	2
ASAP2_HUMAN	ASAP2	ASAP2	1469	0
ASCC3_HUMAN	ASCC3	ASCC3	1493	0
AT1A4_HUMAN	ATP1A4	ATP1A4	1641	0
AT2C1_HUMAN	ATP2C1	ATP2C1	1657	0
CI027_HUMAN	LINC00474	LINC00474	13187	0
CO4A_HUMAN	C4A	C4A	2810	0
ATG2A_HUMAN	ATG2A	ATG2A	1597	0
CIA2B_HUMAN	FAM96B	FAM96B	7770	2
ARP5L_HUMAN	ARPC5L	ARPC5L	1426	0
CLC2D_HUMAN	CLEC2D	CLEC2D	4411	0
CLC4C_HUMAN	CLEC4C	CLEC4C	4416	0
BTG4_HUMAN	BTG4	BTG4	2359	0
BTBDH_HUMAN	BTBD17	BTBD17	2318	0
BTBDJ_HUMAN	BTBD19	BTBD19	2320	0
BTG1_HUMAN	BTG1	BTG1	2354	0
BATF_HUMAN	BATF	BATF	1935	0
BHMT1_HUMAN	BHMT	BHMT	2079	0
BEST1_HUMAN	BEST1	BEST1	2051	0
BL1S1_HUMAN	BLOC1S1	BLOC1S1	2111	0
BODG_HUMAN	BBOX1	BBOX1	1945	0
BCKD_HUMAN	BCKDK	BCKDK	1982	0
BTAF1_HUMAN	BTAF1	BTAF1	2311	0
BMP3_HUMAN	BMP3	BMP3	2133	0
BORC8_HUMAN	MEF2BNB	MEF2BNB	31140	1
B3GNL_HUMAN	B3GNTL1	B3GNTL1	1869	0
BPTF_HUMAN	BPTF	BPTF	2237	0
CCL22_HUMAN	CCL22	CCL22	3484	0
CATW_HUMAN	CTSW	CTSW	5216	0
BCAS4_HUMAN	BCAS4	BCAS4	1973	0
CAMP1_HUMAN	CAMSAP1	CAMSAP1	3110	0
